,,,,,,,Sales Quantity by Month,,,
,EightCig,,,,,,,,,
,"3010 E Alexander Rd
Ste #1002
North Las Vegas, NV 89030
(702) 415-5263  
info@eightcig.com",,,,,,,,,
,,,,,Date Range: 01/01/2019 - 12/31/2019,,,,,
,,,,2019,,,,,,Total
,,,,January,,February,,March,Year Total,
LV1000004,,"GeekVape Aegis Kit Without Battery, Gunmetal",ea,16,,2,,0,18,18
LV1000015,,GeekVape Loop 24mm RDA Gunmetal,ea,1,,5,,0,6,6
LV1000031,,Clown Crush 30ML 3MG,ea,1,,2,,0,3,3
LV1000037,,Bad Drip Farley's Gnarly Sauce 30ML 3MG,ea,2,,2,,0,4,4
LV1000040,,Bad Drip Cereal Trip 30ML 3MG,ea,2,,1,,0,3,3
LV1000043,,Bad Drip Bad Blood 30ML 3MG,ea,2,,1,,0,3,3
LV1000046,,Bad Drip Dont Care Bear 30ML 3MG,ea,2,,0,,0,2,2
LV1000048,,Clown Skitzo 60ML 0MG,ea,1,,1,,0,2,2
LV1000049,,Clown Skitzo 60ML 3MG,ea,7,,3,,1,11,11
LV1000050,,Clown Skitzo 60ML 6MG,ea,2,,5,,1,8,8
LV1000051,,Clown Drooly 60ML 0MG,ea,8,,2,,2,12,12
LV1000052,,Clown Drooly 60ML 3MG,ea,39,,34,,12,85,85
LV1000053,,Clown Drooly 60ML 6MG,ea,13,,11,,2,26,26
LV1000055,,Bad Drip Ugly Butter 30ML 3MG,ea,2,,1,,0,3,3
LV1000070,,Kendo Man 100ml - 0mg,ea,4,,1,,1,6,6
LV1000072,,Kendo Man 100ml - 3mg,ea,20,,14,,6,40,40
LV1000073,,Kendo Man 100ml - 6mg,ea,9,,5,,1,15,15
LV1001943,Alternativ Alpha 30ml 35MG,ea,53,25,24,102,102
LV1001944,Alternativ Alpha 30ml 50MG,ea,53,19,23,95,95
LV1001945,Alternativ Beta 30ml 35MG,ea,48,13,6,67,67
LV1001946,Alternativ Beta 30ml 50MG,ea,51,12,9,72,72
LV1001947,Alternativ Delta 30ml 35MG,ea,52,7,8,67,67
LV1001948,Alternativ Delta 30ml 50MG,ea,54,14,7,75,75
LV1001949,Alternativ Iota 30ml 35MG,ea,51,11,12,74,74
LV1001950,Alternativ Iota 30ml 50MG,ea,51,8,12,71,71
LV1001951,Alternativ Omega 30ml 35MG,ea,53,36,6,95,95
LV1001952,Alternativ Omega 30ml 50MG,ea,68,9,11,88,88
LV1001953,Cuttwood Boss Reserve 60ml 0MG,ea,13,3,0,16,16
LV1001954,Cuttwood Boss Reserve 60ml 3MG,ea,26,14,1,41,41
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1001955,Cuttwood Boss Reserve 60ml 6MG,ea,6,3,0,9,9
LV1001956,Bad Drip Salts Bad Blood 25MG,ea,22,23,6,51,51
LV1001957,Bad Drip Salts Bad Blood 45MG,ea,35,23,4,62,62
LV1001958,Bad Drip Salts Cereal Trip 25MG,ea,40,17,8,65,65
LV1001959,Bad Drip Salts Cereal Trip 45MG,ea,26,60,10,96,96
LV1001960,Bad Drip Salts Don't Care Bear 25MG,ea,66,80,5,151,151
LV1001961,Bad Drip Salts Don't Care Bear 45MG,ea,72,58,0,130,130
LV1001962,Bad Drip Salts Farley's Gnarly Sauce 25MG,ea,54,38,6,98,98
LV1001963,Bad Drip Salts Farley's Gnarly Sauce 45MG,ea,39,38,8,85,85
LV1001964,Bad Drip Salts Ugly Butter 25MG,ea,52,64,2,118,118
LV1001965,Bad Drip Salts Ugly Butter 45MG,ea,27,29,9,65,65
LV1001966,Clown Circus Salts Crush 25MG,ea,14,13,5,32,32
LV1001967,Clown Circus Salts Crush 45MG,ea,17,10,3,30,30
LV1001968,Clown Circus Salts Drooly 25MG,ea,7,19,6,32,32
LV1001969,Clown Circus Salts Drooly 45MG,ea,6,25,11,42,42
LV1001970,Clown Circus Salts Laffy 25MG,ea,16,29,1,46,46
LV1001971,Clown Circus Salts Laffy 45MG,ea,8,14,0,22,22
LV1001972,Clown Circus Salts Pennywise 25MG,ea,21,21,5,47,47
LV1001973,Clown Circus Salts Pennywise 45MG,ea,15,14,5,34,34
LV1001974,Clown Circus Salts Pennywise ICED OUT 25MG,ea,8,34,4,46,46
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1001975,Clown Circus Salts Pennywise ICED OUT 45MG,ea,38,24,7,69,69
LV1001976,Clown Circus Salts Skitzo 25MG,ea,22,25,0,47,47
LV1001977,Clown Circus Salts Skitzo 45MG,ea,11,12,1,24,24
LV1001978,Clown Circus Salts Sweet Tooth 25MG,ea,14,11,2,27,27
LV1001979,Clown Circus Salts Sweet Tooth 45MG,ea,19,20,6,45,45
LV1001980,Clown Circus Salts Twisty 25MG,ea,10,3,1,14,14
LV1001981,Clown Circus Salts Twisty 45MG,ea,8,7,3,18,18
LV1001984,Marina Vapes That Thai Tea Tho 120ml Eliquid 6MG,ea,8,0,0,8,8
LV1001986,Candy Shop Strawmelon Sour Belts 100ml 3MG,ea,3,0,0,3,3
LV1001988,Candy Shop Strawmelon Sour Belts ICED 100ml 0MG,ea,10,0,0,10,10
LV1002003,Bam's Captain Cannoli 100ml 0MG,ea,11,4,2,17,17
LV1002004,Bam's Captain Cannoli 100ml 3MG,ea,0,62,25,87,87
LV1002005,Bam's Captain Cannoli 100ml 6MG,ea,7,19,5,31,31
LV1002006,Bam's Original Cannoli 100ml 0MG,ea,0,4,0,4,4
LV1002007,Bam's Original Cannoli 100ml 3MG,ea,36,58,16,110,110
LV1002008,Bam's Original Cannoli 100ml 6MG,ea,5,12,14,31,31
LV1002010,Bam's Strawberry Cannoli 100ml 3MG,ea,17,13,4,34,34
LV1002011,Bam's Strawberry Cannoli 100ml 6MG,ea,0,0,6,6,6
LV1002019,The Milkman Little Dipper 60ml 0MG,ea,4,0,0,4,4
LV1002020,The Milkman Little Dipper 60ml 3MG,ea,49,11,2,62,62
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002021,The Milkman Little Dipper 60ml 6MG,ea,7,3,2,12,12
LV1002022,The Milkman Strudelhaus 60ml 0MG,ea,2,2,0,4,4
LV1002023,The Milkman Strudelhaus 60ml 3MG,ea,2,48,0,50,50
LV1002024,The Milkman Strudelhaus 60ml 6MG,ea,14,7,1,22,22
LV1002025,The Milkman Crumbleberry 60ml 0MG,ea,3,2,0,5,5
LV1002026,The Milkman Crumbleberry 60ml 3MG,ea,34,75,0,109,109
LV1002027,The Milkman Crumbleberry 60ml 6MG,ea,25,9,3,37,37
LV1002028,The Milkman Moonies 60ml 0MG,ea,0,0,1,1,1
LV1002030,The Milkman Moonies 60ml 6MG,ea,5,0,0,5,5
LV1002031,The Milkman Pudding 60ml 0MG,ea,7,0,0,7,7
LV1002034,The Milkman Milky O's 60ml 0MG,ea,7,3,6,16,16
LV1002035,The Milkman Milky O's 60ml 3MG,ea,18,23,7,48,48
LV1002036,The Milkman Milky O's 60ml 6MG,ea,33,3,3,39,39
LV1002037,The Milkman Churrios 60ml 0MG,ea,19,7,6,32,32
LV1002038,The Milkman Churrios 60ml 3MG,ea,153,57,16,226,226
LV1002039,The Milkman Churrios 60ml 6MG,ea,41,30,10,81,81
LV1002040,The Milkman The Milkman 60ml 0MG,ea,6,1,1,8,8
LV1002041,The Milkman The Milkman 60ml 3MG,ea,66,30,5,101,101
LV1002042,The Milkman The Milkman 60ml 6MG,ea,24,25,1,50,50
LV1002043,The Milkman Hazel 60ml 0MG,ea,8,0,0,8,8
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002044,The Milkman Hazel 60ml 3MG,ea,28,10,3,41,41
LV1002045,The Milkman Hazel 60ml 6MG,ea,19,14,1,34,34
LV1002046,The Milkman Delights Pixie Tarts 60ml 0MG,ea,8,1,0,9,9
LV1002047,The Milkman Delights Pixie Tarts 60ml 3MG,ea,15,37,22,74,74
LV1002048,The Milkman Delights Pixie Tarts 60ml 6MG,ea,18,11,1,30,30
LV1002049,The Milkman Delights Truffleberry 60ml 0MG,ea,0,1,0,1,1
LV1002052,The Milkman Delights Pink Squared 60ml 0MG,ea,2,1,0,3,3
LV1002053,The Milkman Delights Pink Squared 60ml 3MG,ea,9,6,4,19,19
LV1002054,The Milkman Delights Pink Squared 60ml 6MG,ea,15,3,0,18,18
LV1002055,The Milkman Delights Bubble Milk 60ml 0MG,ea,4,2,1,7,7
LV1002056,The Milkman Delights Bubble Milk 60ml 3MG,ea,7,0,0,7,7
LV1002058,The Milkman Delights Bubble Milk 60ml 6MG,ea,11,3,1,15,15
LV1002059,The Milkman Delights Melon Milk 60ml 0MG,ea,8,2,0,10,10
LV1002060,The Milkman Delights Melon Milk 60ml 3MG,ea,14,16,0,30,30
LV1002061,The Milkman Delights Melon Milk 60ml 6MG,ea,2,2,1,5,5
LV1002062,The Milkman Salt Crumbleberry 30ml 40MG,ea,36,36,23,95,95
LV1002063,The Milkman Salt Pudding 30ml 40MG,ea,42,15,17,74,74
LV1002064,The Milkman Salt Churrios 30ml 40MG,ea,86,82,40,208,208
LV1002065,The Milkman Salt Sweet Mint 30ml 40MG,ea,75,1,14,90,90
LV1002066,The Milkman Salt The Milkman 30ml 40MG,ea,55,25,12,92,92
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002067,The Milkman Salt Strudelhaus 30ml 40MG,ea,48,42,13,103,103
LV1002068,The Milkman Salt Gold 30ml 40MG,ea,52,5,11,68,68
LV1002069,Kilo Green Apple O's 100ml 0MG,ea,6,1,0,7,7
LV1002070,Kilo Green Apple O's 100ml 3MG,ea,51,6,4,61,61
LV1002071,Kilo Green Apple O's 100ml 6MG,ea,24,0,1,25,25
LV1002075,Propaganda Salts Blue Slushee 30ml 35MG,ea,23,47,0,70,70
LV1002076,Propaganda Salts Blue Slushee 30ml 50MG,ea,62,54,0,116,116
LV1002077,Propaganda Salts Cookie Butter 30ml 35MG,ea,27,33,10,70,70
LV1002078,Propaganda Salts Cookie Butter 30ml 50MG,ea,52,21,0,73,73
LV1002079,Propaganda Salts Illuminati 30ml 35MG,ea,31,12,0,43,43
LV1002080,Propaganda Salts Illuminati 30ml 50MG,ea,46,0,0,46,46
LV1002081,Propaganda Salts Wild Fire 30ml 35MG,ea,16,26,0,42,42
LV1002082,Propaganda Salts Wild Fire 30ml 50MG,ea,18,2,0,20,20
LV1002083,GLAS Basix Banana Cream Pie 60ml 0MG,ea,10,8,0,18,18
LV1002084,GLAS Basix Banana Cream Pie 60ml 3MG,ea,70,87,55,212,212
LV1002085,GLAS Basix Banana Cream Pie 60ml 6MG,ea,75,33,20,128,128
LV1002088,Kilo Moo Series Banana Milk 100ml 0MG,ea,0,4,1,5,5
LV1002089,Kilo Moo Series Banana Milk 100ml 3MG,ea,130,16,10,156,156
LV1002090,Kilo Moo Series Banana Milk 100ml 6MG,ea,8,48,0,56,56
LV1002094,Kilo Moo Series Coffee Milk 100ml 0MG,ea,22,29,0,51,51
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002095,Kilo Moo Series Coffee Milk 100ml 3MG,ea,119,175,40,334,334
LV1002096,Kilo Moo Series Coffee Milk 100ml 6MG,ea,53,95,0,148,148
LV1002100,Kilo Moo Series Strawberry Milk 100ml 0MG,ea,3,0,0,3,3
LV1002101,Kilo Moo Series Strawberry Milk 100ml 3MG,ea,12,80,32,124,124
LV1002102,Kilo Moo Series Strawberry Milk 100ml 6MG,ea,13,13,2,28,28
LV1002103,Kilo Moo Series Vanilla Almond Milk 100ml 0MG,ea,2,42,4,48,48
LV1002104,Kilo Moo Series Vanilla Almond Milk 100ml 3MG,ea,156,165,0,321,321
LV1002105,Kilo Moo Series Vanilla Almond Milk 100ml 6MG,ea,8,143,0,151,151
LV1002110,Joyetech Espion Silk Kit Black,ea,13,9,5,27,27
LV1002111,Joyetech Espion Silk Kit Orange,ea,10,4,5,19,19
LV1002112,Joyetech Espion Silk Kit Brown,ea,9,5,2,16,16
LV1002116,Tesla Sliver Kit Red,ea,27,22,4,53,53
LV1002117,Tesla Sliver Kit Pink,ea,19,22,10,51,51
LV1002118,Tesla Sliver Kit Green,ea,27,15,0,42,42
LV1002119,Tesla Sliver Kit Black,ea,51,57,8,116,116
LV1002120,Tesla Sliver Kit Blue,ea,33,6,0,39,39
LV1002121,Tesla Sliver Pod Pack of 5,ea,98,105,15,218,218
LV1002122,The Milkman Delights Sample Pack 50ml,ea,60,0,0,60,60
LV1002141,Salty Man Juice Box 100ml 0MG,ea,1,0,0,1,1
LV1002144,Salty Man Kacti Kooler 100ml 0MG,ea,2,3,3,8,8
LV1002147,Salty Man Pink Milk 100ml 0MG,ea,9,0,0,9,9
LV1002149,Salty Man Pink Milk 100ml 6MG,ea,2,0,0,2,2
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002163,Salty Man 7 Pound Up Cake 100ml 0MG,ea,6,1,0,7,7
LV1002165,Salty Man 7 Pound Up Cake 100ml 6MG,ea,8,1,0,9,9
LV1002166,Salty Man Hoops 100ml 0MG,ea,5,7,0,12,12
LV1002169,Salty Man Juice Box ICE 100ml 0MG,ea,4,2,0,6,6
LV1002171,Salty Man Juice Box ICE 100ml 6MG,ea,6,19,0,25,25
LV1002172,Salty Man Kool Peach 100ml 0MG,ea,5,2,0,7,7
LV1002173,Salty Man Kool Peach 100ml 3MG,ea,3,29,17,49,49
LV1002175,Salty Man Marshmallow Crispy 100ml 0MG,ea,4,6,3,13,13
LV1002176,Salty Man Marshmallow Crispy 100ml 3MG,ea,30,3,0,33,33
LV1002178,Salty Man Seedless Sour 100ml 0MG,ea,1,0,0,1,1
LV1002179,Salty Man Seedless Sour 100ml 3MG,ea,1,0,0,1,1
LV1002182,Nitro's Cold Brew Vanilla Bean 100ml 3MG,ea,1,0,0,1,1
LV1002185,Nitro's Cold Brew Macchiato 100ml 3MG,ea,0,1,0,1,1
LV1002201,Junky's Stash Buried Yesterday 30ml 0MG,ea,16,16,0,32,32
LV1002202,Junky's Stash Buried Yesterday 30ml 3MG,ea,121,93,30,244,244
LV1002203,Junky's Stash Buried Yesterday 30ml 6MG,ea,134,37,33,204,204
LV1002204,Junky's Stash A Chill Day 30ml 0MG,ea,43,7,1,51,51
LV1002205,Junky's Stash A Chill Day 30ml 3MG,ea,58,67,23,148,148
LV1002206,Junky's Stash A Chill Day 30ml 6MG,ea,87,15,11,113,113
LV1002207,Junky's Stash The Old Stuff 30ml 0MG,ea,28,12,5,45,45
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002208,Junky's Stash The Old Stuff 30ml 3MG,ea,100,88,45,233,233
LV1002209,Junky's Stash The Old Stuff 30ml 6MG,ea,50,41,16,107,107
LV1002210,Junky's Stash Buried Yesterday ICE 30ml 0MG,ea,37,12,5,54,54
LV1002211,Junky's Stash Buried Yesterday ICE 30ml 3MG,ea,39,37,12,88,88
LV1002212,Junky's Stash Buried Yesterday ICE 30ml 6MG,ea,16,11,10,37,37
LV1002213,Junky's Stash A Chill Day ICE 30ml 0MG,ea,15,12,4,31,31
LV1002214,Junky's Stash A Chill Day ICE 30ml 3MG,ea,41,36,11,88,88
LV1002215,Junky's Stash A Chill Day ICE 30ml 6MG,ea,17,37,8,62,62
LV1002216,Junky's Stash The Old Stuff ICE 30ml 0MG,ea,10,7,4,21,21
LV1002217,Junky's Stash The Old Stuff ICE 30ml 3MG,ea,56,20,13,89,89
LV1002218,Junky's Stash The Old Stuff ICE 30ml 6MG,ea,11,7,15,33,33
LV1002230,Rockt Punch Lemon Cake Berserker 120ml 0MG,ea,0,4,1,5,5
LV1002231,Rockt Punch Lemon Cake Berserker 120ml 3MG,ea,18,25,8,51,51
LV1002232,Rockt Punch Lemon Cake Berserker 120ml 6MG,ea,9,9,0,18,18
LV1002233,Lemon Twist Wild Watermelon Lemonade 60ml 0MG,ea,8,9,3,20,20
LV1002234,Lemon Twist Wild Watermelon Lemonade 60ml 3MG,ea,2,1,0,3,3
LV1002235,Lemon Twist Wild Watermelon Lemonade 60ml 6MG,ea,11,3,0,14,14
LV1002236,Lemon Twist (Strawberry Crush Lemonade) Strawberry Mason Lemonade 60ml 0MG,ea,10,8,5,23,23
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002237,Lemon Twist (Strawberry Crush Lemonade) Strawberry Mason Lemonade 60ml 3MG,ea,2,0,0,2,2
LV1002243,Fruit Twist Tropical Pucker Punch 60ml 3MG,ea,7,0,0,7,7
LV1002244,Fruit Twist Tropical Pucker Punch 60ml 6MG,ea,7,0,0,7,7
LV1002245,Lemon Twist Pink Punch Lemonade 60ml 0MG,ea,0,1,0,1,1
LV1002248,Lemon Twist Peach Blossom Lemonade 60ml 0MG,ea,3,6,1,10,10
LV1002249,Lemon Twist Peach Blossom Lemonade 60ml 3MG,ea,21,27,12,60,60
LV1002250,Lemon Twist Peach Blossom Lemonade 60ml 6MG,ea,18,13,7,38,38
LV1002251,Lemon Twist Golden Coast Lemon Bar 60ml 0MG,ea,8,0,0,8,8
LV1002252,Lemon Twist Golden Coast Lemon Bar 60ml 3MG,ea,22,21,0,43,43
LV1002253,Lemon Twist Golden Coast Lemon Bar 60ml 6MG,ea,11,17,4,32,32
LV1002254,Beard Vape Co No. 00 Cappuccino Tobacco 120ml 0MG,ea,4,7,2,13,13
LV1002255,Beard Vape Co No. 00 Cappuccino Tobacco 120ml 3MG,ea,53,29,0,82,82
LV1002256,Beard Vape Co No. 00 Cappuccino Tobacco 120ml 6MG,ea,30,25,0,55,55
LV1002257,Lost Art Slotter Pop OGB 120ml 0MG,ea,1,1,0,2,2
LV1002258,Lost Art Slotter Pop OGB 120ml 3MG,ea,30,18,10,58,58
LV1002259,Lost Art Slotter Pop OGB 120ml 6MG,ea,23,5,6,34,34
LV1002263,The Finest E-Liquid Candy Shop Sample Pack 3x10ml 3mg,ea,1,0,0,1,1
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002264,The Finest E-Liquid Candy Shop ICE Sample Pack 3x10ml 3mg,ea,58,1,0,59,59
LV1002265,Suorin Drop Starter Kit Emerald Green,ea,9,0,0,9,9
LV1002266,Okami Twerps 100ml Vape Juice 0MG,ea,2,0,0,2,2
LV1002267,Okami Twerps 100ml Vape Juice 3MG,ea,110,4,0,114,114
LV1002268,Okami Twerps 100ml Vape Juice 6MG,ea,28,0,0,28,28
LV1002269,Bad Drip God Nectar 120ml 0MG,ea,27,16,7,50,50
LV1002270,Bad Drip God Nectar 120ml 3MG,ea,206,124,0,330,330
LV1002271,Bad Drip God Nectar 120ml 6MG,ea,86,78,24,188,188
LV1002276,Vaporesso Armour Pro Kit Green,ea,19,17,2,38,38
LV1002278,Clown Laffy 120ML 0MG,ea,2,0,0,2,2
LV1002279,Clown Laffy 120ML 3MG,ea,18,4,4,26,26
LV1002280,Clown Laffy 120ML 6MG,ea,10,1,0,11,11
LV1002281,Clown Skitzo 120ML 0MG,ea,2,0,1,3,3
LV1002282,Clown Skitzo 120ML 3MG,ea,5,10,3,18,18
LV1002283,Clown Skitzo 120ML 6MG,ea,1,5,3,9,9
LV1002284,Clown Twisty 120ML 0MG,ea,1,0,0,1,1
LV1002285,Clown Twisty 120ML 3MG,ea,1,13,2,16,16
LV1002286,Clown Twisty 120ML 6MG,ea,4,2,2,8,8
LV1002287,eTiny MTL Kit Black,ea,11,0,0,11,11
LV1002288,eTiny MTL Kit SS,ea,18,0,0,18,18
LV1002289,iNtake Tank Black,ea,46,0,0,46,46
LV1002293,Holy Cannoli Lemon Custard 100ml 3MG,ea,7,3,1,11,11
LV1002294,Holy Cannoli Lemon Custard 100ml 6MG,ea,5,0,3,8,8
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002297,Smoant S8 Pod Starter Kit Red,ea,13,0,0,13,13
LV1002298,Smoant S8 Pod Starter Kit Pink,ea,13,0,0,13,13
LV1002300,GeekVape Zeus Dual RTA Rainbow,ea,38,0,0,38,38
LV1002301,GeekVape Zeus Dual RTA Gold,ea,5,0,0,5,5
LV1002303,Pancake Raspberry Hotcakes 100ml - 3MG,ea,39,50,15,104,104
LV1002304,Pancake Raspberry Hotcakes 100ml - 6MG,ea,0,5,4,9,9
LV1002309,Joosy Frooty Joosy Apple 120ml 3MG,ea,0,3,0,3,3
LV1002311,Joosy Frooty Mango Joose 120ml 0MG,ea,28,0,0,28,28
LV1002312,Joosy Frooty Mango Joose 120ml 3MG,ea,0,6,0,6,6
LV1002313,Joosy Frooty Mango Joose 120ml 6MG,ea,21,0,0,21,21
LV1002315,Joosy Frooty Rooby Red 120ml 3MG,ea,0,4,0,4,4
LV1002316,Joosy Frooty Rooby Red 120ml 6MG,ea,0,4,1,5,5
LV1002317,Vapetasia Peach Lemonade 100ml 0MG,ea,3,7,1,11,11
LV1002318,Vapetasia Peach Lemonade 100ml 3MG,ea,23,22,2,47,47
LV1002319,Vapetasia Peach Lemonade 100ml 6MG,ea,12,9,3,24,24
LV1002320,Pressed eJuice Green Machine 120ml 0MG,ea,8,4,0,12,12
LV1002323,Pressed eJuice Melonation 120ml 0MG,ea,6,8,3,17,17
LV1002326,Pressed eJuice Sunrise 120ml 0MG,ea,11,1,0,12,12
LV1002331,Sugoi Vapor Ai 100ml 6MG,ea,2,9,0,11,11
LV1002332,Sugoi Vapor Ten 100ml 0MG,ea,4,3,0,7,7
LV1002333,Sugoi Vapor Ten 100ml 3MG,ea,2,0,0,2,2
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002334,Sugoi Vapor Ten 100ml 6MG,ea,5,3,1,9,9
LV1002335,Sugoi Vapor Bad Karma 100ml 0MG,ea,2,3,1,6,6
LV1002336,Sugoi Vapor Bad Karma 100ml 3MG,ea,1,52,8,61,61
LV1002337,Sugoi Vapor Bad Karma 100ml 6MG,ea,1,13,0,14,14
LV1002338,Sugoi Vapor Good Karma 100ml 0MG,ea,4,5,2,11,11
LV1002339,Sugoi Vapor Good Karma 100ml 3MG,ea,0,50,4,54,54
LV1002340,Sugoi Vapor Good Karma 100ml 6MG,ea,19,25,0,44,44
LV1002341,iNtake Tank SS,ea,24,0,0,24,24
LV1002343,JUUL Original Replacement Charger,ea,43,159,36,238,238
LV1002344,Bubble Gang OG Bubba 30ml 3MG,ea,0,2,10,12,12
LV1002345,Bubble Gang Grape APE 30ml 3MG,ea,4,0,11,15,15
LV1002346,Bubble Gang Sour Menace 30ml 3MG,ea,52,2,8,62,62
LV1002347,Rockt Punch Apple Avalanche Slam 30ml 3MG,ea,10,1,0,11,11
LV1002348,Rockt Punch Cake Berry Blaster 30ml 3MG,ea,40,1,0,41,41
LV1002349,Aspire Breeze 2 Pod (Pack of 1),ea,184,193,61,438,438
LV1002350,Horizon Falcon Coil M2 0.16ohm 3 Pack,ea,"3,343","1,540",599,"5,482","5,482"
LV1002351,GeekVape Zeus Dual RTA Red Black,ea,25,0,0,25,25
LV1002354,Vaporesso Cascade Mini Tank Shiny Gold,ea,1,4,1,6,6
LV1002356,Rype Vapors Guava 120ml 3MG,ea,6,5,1,12,12
LV1002357,Rype Vapors Guava 120ml 6MG,ea,3,2,0,5,5
LV1002358,Rype Vapors Mixed Berries 120ml 0MG,ea,5,0,0,5,5
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002359,Rype Vapors Mixed Berries 120ml 3MG,ea,5,4,1,10,10
LV1002360,Rype Vapors Mixed Berries 120ml 6MG,ea,2,3,0,5,5
LV1002362,Rype Vapors Apple Kiwi 120ml 3MG,ea,3,0,0,3,3
LV1002364,Rype Vapors Tropical Strawberry 120ml 0MG,ea,1,1,0,2,2
LV1002365,Rype Vapors Tropical Strawberry 120ml 3MG,ea,1,0,0,1,1
LV1002366,Rype Vapors Tropical Strawberry 120ml 6MG,ea,1,0,0,1,1
LV1002367,Rype Vapors Pineapple 120ml 0MG,ea,1,0,0,1,1
LV1002370,Vaptio C-Flat Executive Kit Gold (Mango),ea,10,0,0,10,10
LV1002371,Vaptio C-Flat Executive Kit Green Gold (Menthol),ea,14,0,0,14,14
LV1002372,Vaptio C-Flat Executive Kit Red Gold (Strawberry),ea,13,0,0,13,13
LV1002373,Vaptio C-Flat Executive Kit Wathet Gold (Apple),ea,6,0,0,6,6
LV1002374,Vaptio C-Flat Executive Kit Black Silver (Coffee),ea,16,0,0,16,16
LV1002375,Vaptio C-Flat Executive Rose Gold (Melon),ea,9,0,0,9,9
LV1002376,Vaptio C-Flat P Tank Strawberry 4 Pack,ea,3,4,0,7,7
LV1002377,Vaptio C-Flat P Tank Melon 4 Pack,ea,0,1,0,1,1
LV1002378,Vaptio C-Flat P Tank Menthol 4 Pack,ea,1,0,0,1,1
LV1002379,Vaptio C-Flat P Tank Apple 4 Pack,ea,2,1,0,3,3
LV1002380,Vaptio C-Flat P Tank Mango 4 Pack,ea,2,1,0,3,3
LV1002381,Vaptio C-Flat P Tank Coffee 4 Pack,ea,2,3,0,5,5
LV1002382,Rockt Punch Melon Milk Crusher 30ml 3MG,ea,124,1,0,125,125
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002383,Freemax Mesh Pro Tank Black Resin,ea,459,75,25,559,559
LV1002384,Freemax Mesh Pro Tank Purple Resin,ea,382,205,0,587,587
LV1002385,Freemax Mesh Pro Tank Orange Resin,ea,161,31,39,231,231
LV1002386,Freemax Mesh Pro Tank Yellow/Green Resin,ea,273,195,37,505,505
LV1002387,Freemax Mesh Pro Tank Pink Resin,ea,180,36,47,263,263
LV1002395,FreeMax Mesh Pro Kanthal Single Mesh Coil 3 Pack 0.15ohm,ea,"1,385","1,671",208,"3,264","3,264"
LV1002396,FreeMax Mesh Pro SS316L Single Mesh Coil 3 Pack 0.120ohm,ea,316,376,129,821,821
LV1002397,FreeMax Mesh Pro Kanthal Double Mesh Coil 3 Pack,ea,"2,842",202,185,"3,229","3,229"
LV1002398,FreeMax Mesh Pro Kanthal Triple Mesh Coil 3 Pack,ea,"3,933",183,20,"4,136","4,136"
LV1002399,Freemax Mesh Pro Tank Blue Resin,ea,354,78,28,460,460
LV1002400,Wismec Luxotic BF Mod Only Black Honeycomb,ea,1,0,0,1,1
LV1002401,Vape Breakfast Classics Unicorn Cakes 120ml 0MG,ea,10,5,2,17,17
LV1002402,Vape Breakfast Classics Unicorn Cakes 120ml 3MG,ea,31,14,0,45,45
LV1002403,Vape Breakfast Classics Unicorn Cakes 120ml 6MG,ea,19,0,0,19,19
LV1002404,Mighty Vapors Majestic Mango 60ml 0MG,ea,0,2,0,2,2
LV1002405,Mighty Vapors Majestic Mango 60ml 3MG,ea,0,13,0,13,13
LV1002406,Mighty Vapors Majestic Mango 60ml 6MG,ea,0,8,0,8,8
LV1002407,Mighty Vapors Hulk Tears 60ml 0MG,ea,3,9,1,13,13
LV1002408,Mighty Vapors Hulk Tears 60ml 3MG,ea,37,49,2,88,88
,,,2019,,,,Total
,,,January,February,March,Year Total,
LV1002409,Mighty Vapors Hulk Tears 60ml 6MG,ea,18,15,2,35,35
LV1002410,Mighty Vapors Frozen Hulk Tears 60ml 0MG,ea,11,10,1,22,22
LV1002411,Mighty Vapors Frozen Hulk Tears 60ml 3MG,ea,43,44,4,91,91
LV1002412,Mighty Vapors Frozen Hulk Tears 60ml 6MG,ea,18,27,6,51,51
LV1002413,Mighty Vapors Frozen Majestic Mango 60ml 0MG,ea,0,2,2,4,4
LV1002414,Mighty Vapors Frozen Majestic Mango 60ml 3MG,ea,0,13,2,15,15
LV1002415,Mighty Vapors Frozen Majestic Mango 60ml 6MG,ea,0,5,0,5,5
LV1002416,Mighty Vapors Frozen Mystery Pop 60ml 0MG,ea,0,2,2,4,4
LV1002417,Mighty Vapors Frozen Mystery Pop 60ml 3MG,ea,0,8,2,10,10
LV1002418,Mighty Vapors Frozen Mystery Pop 60ml 6MG,ea,0,5,0,5,5
